1481  5.24  	5.21
1486  5.28  	5.20
1491  5.29  	5.05
1496  5.37  	5.11
1501  5.30  	5.13
1506  5.13  	5.17
1511  5.11  	5.16
1516  5.28  	5.13
1521  5.36  	5.14
1526  5.33  	5.16
1531  5.33  	5.21
1536  5.42  	5.27
1541  5.42  	5.20
1546  5.34  	5.10
1551  5.26  	5.08
1556  5.29  	5.18
1561  5.26  	5.17
1566  5.19  	5.15
1571  5.31  	5.12
1576  5.44  	5.22
1581  5.40  	5.34
1586  5.20  	5.32
1591  5.09  	5.12
1596  5.19  	4.95
1601  5.22  	4.93
1606  5.26  	5.11
1611  5.23  	5.43
1616  5.52  	5.29
1621  5.43  	5.11
1626  5.30  	5.05
1631  5.24  	5.11
1636  5.23  	5.20
1641  5.17  	5.22
1646  5.27  	5.09
1651  5.30  	5.08
1656  5.28  	5.13
1661  5.19  	5.13
1666  5.23  	5.15
1671  5.36  	5.14
1676  5.39  	5.11
1681  5.21  	5.02
1686  5.13  	5.04
1691  5.27  	5.12
1696  5.47  	5.29
1701  5.33  	5.28
1706  5.10  	5.23
1711  5.09  	5.18
1716  5.33  	5.18
1721  5.25  	5.07
1726  5.17  	4.96
1731  5.05  	5.17
1736  5.37  	5.16
1741  5.35  	5.18
1746  5.00  	5.27
1751  4.97  	5.10
1756  5.22  	5.07
1761  5.30  	5.18
1766  5.01  	5.27
1771  4.94  	5.15
1776  5.24  	4.99
1781  5.25  	4.97
1786  5.17  	5.13
1791  5.23  	5.36
1796  5.52  	5.31
1801  5.36  	5.04
1806  4.94  	5.13
1811  5.06  	5.11
1816  5.30  	5.09
1821  5.30  	5.08
1826  5.14  	5.28
1831  5.21  	5.35
1836  5.39  	5.28
1841  5.22  	5.15
1846  5.00  	5.08
1851  4.96  	5.06
1856  5.24  	5.09
1861  5.22  	5.10
1866  5.12  	5.25
1871  5.24  	5.11
1876  5.34  	5.15
1881  5.19  	5.04
1886  5.03  	5.12
1891  5.25  	5.11
1896  5.45  	5.25
1901  5.23  	5.11
1906  4.96  	5.09
1911  5.16  	4.98
1916  5.33  	5.10
1921  5.16  	5.33
1926  5.20  	5.39
1931  5.08  	5.29
1936  5.23  	4.90
1941  5.08  	4.77
1946  5.01  	5.20
1951  5.18  	5.32
1956  5.38  	5.15
1961  5.19  	4.97
1966  5.02  	5.26
1971  5.34  	5.16
1976  5.36  	5.15
1981  5.24  	4.99
1986  4.94  	5.19
1991  5.26  	5.04
1996  5.39  	5.21
