1836  5.11  	5.09
1841  5.13  	5.00
1846  5.24  	5.04
1851  5.28  	5.09
1856  5.20  	5.11
1861  5.05  	5.14
1866  5.01  	5.10
1871  5.19  	4.98
1876  5.27  	4.98
1881  5.12  	5.17
1886  4.89  	5.19
1891  4.95  	5.15
1896  5.28  	4.93
1901  5.34  	5.06
1906  5.03  	5.21
1911  4.91  	5.26
1916  5.25  	5.02
1921  5.36  	5.04
1926  5.12  	4.99
1931  4.95  	5.08
1936  5.11  	5.20
1941  5.41  	5.32
1946  5.29  	5.20
1951  5.07  	4.97
1956  5.07  	4.88
1961  5.28  	5.08
1966  5.07  	5.29
1971  4.95  	5.23
1976  5.20  	4.96
1981  5.22  	5.02
1986  5.03  	5.09
1991  4.97  	5.23
1996  5.10  	5.28
