846  4.87  	5.13
851  5.35  	5.24
856  5.49  	5.18
861  5.31  	5.02
866  5.09  	5.27
871  5.61  	5.30
876  5.65  	5.27
881  5.19  	5.12
886  5.04  	5.14
891  5.50  	5.20
896  5.66  	5.34
901  5.28  	5.20
906  5.01  	5.08
911  5.37  	5.00
916  5.57  	5.13
921  5.44  	5.25
926  5.22  	5.10
931  5.24  	5.00
936  5.37  	5.15
941  5.30  	5.20
946  5.40  	5.28
951  5.31  	5.21
956  5.14  	5.06
961  5.05  	4.99
966  5.32  	5.13
971  5.36  	5.11
976  5.07  	5.15
981  5.02  	5.21
986  5.39  	5.22
991  5.46  	5.17
996  4.98  	5.08
1001  4.75  	5.01
1006  5.19  	5.01
1011  5.44  	5.13
1016  5.31  	5.18
1021  5.25  	5.20
1026  5.40  	5.14
1031  5.35  	5.14
1036  5.10  	5.20
1041  5.23  	5.26
1046  5.41  	5.24
1051  5.21  	5.03
1056  5.14  	4.88
1061  5.20  	5.09
1066  5.32  	5.24
1071  5.34  	5.26
1076  5.37  	5.15
1081  5.40  	5.07
1086  5.28  	5.02
1091  5.18  	5.06
1096  5.27  	5.03
1101  5.39  	5.08
1106  5.38  	5.12
1111  5.25  	5.17
1116  5.07  	5.14
1121  5.15  	5.07
1126  5.20  	5.07
1131  5.34  	5.14
1136  5.35  	5.18
1141  5.20  	5.27
1146  5.27  	5.04
1151  5.37  	4.96
1156  5.25  	5.05
1161  5.04  	5.21
1166  5.26  	5.38
1171  5.55  	5.27
1176  5.29  	5.00
1181  4.86  	5.04
1186  5.03  	5.13
1191  5.39  	5.25
1196  5.37  	5.27
1201  5.43  	5.26
1206  5.45  	5.15
1211  5.28  	5.06
1216  5.20  	5.08
1221  5.19  	5.13
1226  5.37  	5.13
1231  5.40  	5.07
1236  5.33  	5.10
1241  5.32  	5.20
1246  5.30  	5.20
1251  5.24  	5.20
1256  5.15  	5.09
1261  5.34  	5.18
1266  5.35  	5.28
1271  5.36  	5.26
1276  5.38  	5.05
1281  5.23  	4.93
1286  5.19  	5.00
1291  5.38  	5.32
1296  5.45  	5.29
1301  5.24  	5.06
1306  5.00  	4.84
1311  5.20  	5.03
1316  5.58  	5.36
1321  5.54  	5.38
1326  5.20  	5.12
1331  5.13  	4.97
1336  5.28  	4.98
1341  5.44  	5.23
1346  5.26  	5.37
1351  5.39  	5.21
1356  5.38  	5.10
1361  5.31  	4.97
1366  5.27  	4.95
1371  5.29  	5.03
1376  5.42  	5.13
1381  5.36  	5.19
1386  5.25  	5.18
1391  5.11  	5.18
1396  5.37  	5.19
1401  5.53  	5.21
1406  5.37  	5.15
1411  5.11  	5.15
1416  5.24  	5.08
1421  5.46  	5.16
1426  5.53  	5.23
1431  5.33  	5.26
1436  5.19  	5.16
1441  5.38  	5.13
1446  5.53  	5.21
1451  5.30  	5.23
1456  5.17  	5.26
1461  5.27  	5.07
1466  5.25  	5.01
1471  5.23  	5.12
1476  5.32  	5.27
1481  5.48  	5.24
1486  5.41  	5.20
1491  5.32  	5.13
1496  5.47  	5.16
1501  5.59  	5.30
1506  5.24  	5.31
1511  4.96  	5.13
1516  5.18  	4.95
1521  5.60  	5.18
1526  5.64  	5.33
1531  5.24  	5.13
1536  5.14  	5.04
1541  5.37  	5.10
1546  5.55  	5.20
1551  5.46  	5.25
1556  5.24  	5.20
1561  5.15  	5.17
1566  5.14  	5.15
1571  5.26  	5.10
1576  5.37  	5.04
1581  5.39  	5.07
1586  5.29  	5.13
1591  5.30  	5.20
1596  5.34  	5.13
1601  5.36  	5.03
1606  5.29  	5.04
1611  5.31  	5.16
1616  5.35  	5.25
1621  5.22  	5.17
1626  5.11  	5.07
1631  5.24  	5.17
1636  5.48  	5.34
1641  5.50  	5.27
1646  5.17  	5.10
1651  5.00  	5.06
1656  5.36  	5.17
1661  5.48  	5.13
1666  5.20  	5.02
1671  4.88  	5.05
1676  5.30  	5.17
1681  5.65  	5.37
1686  5.39  	5.23
1691  4.95  	5.05
1696  5.25  	5.02
1701  5.44  	5.08
1706  5.29  	5.15
1711  5.07  	5.29
1716  5.45  	5.23
1721  5.57  	5.25
1726  5.22  	5.17
1731  4.96  	5.24
1736  5.27  	5.18
1741  5.42  	5.22
1746  5.21  	5.18
1751  5.22  	5.12
1756  5.54  	5.23
1761  5.52  	5.26
1766  5.16  	5.26
1771  5.29  	5.14
1776  5.50  	5.04
1781  5.33  	5.08
1786  4.94  	5.09
1791  5.11  	5.22
1796  5.42  	5.19
1801  5.39  	5.14
1806  5.14  	5.28
1811  5.36  	5.27
1816  5.54  	5.32
1821  5.42  	5.24
1826  4.98  	5.17
1831  4.99  	5.17
1836  5.39  	5.08
1841  5.33  	5.17
1846  5.08  	5.26
1851  5.28  	5.20
1856  5.46  	5.15
1861  5.33  	5.17
1866  5.08  	5.24
1871  5.35  	5.19
1876  5.49  	5.10
1881  5.33  	5.05
1886  5.24  	5.06
1891  5.37  	5.11
1896  5.48  	5.15
1901  5.28  	5.08
1906  5.21  	5.07
1911  5.51  	5.23
1916  5.42  	5.26
1921  5.01  	5.14
1926  5.12  	5.01
1931  5.39  	5.00
1936  5.32  	5.06
1941  5.05  	5.17
1946  5.18  	5.24
1951  5.48  	5.22
1956  5.43  	5.19
1961  5.18  	5.12
1966  5.37  	5.17
1971  5.54  	5.19
1976  5.26  	5.18
1981  4.88  	5.12
1986  5.21  	5.17
1991  5.55  	5.21
1996  5.53  	5.24
