1656  5.03  	5.16
1661  5.04  	5.19
1666  5.05  	4.98
1671  5.05  	4.90
1676  5.18  	4.92
1681  5.46  	5.00
1686  5.45  	5.03
1691  5.15  	4.81
1696  5.08  	4.77
1701  5.22  	4.88
1706  5.40  	5.13
1711  5.24  	5.12
1716  5.03  	5.22
1721  5.17  	4.94
1726  5.20  	4.95
1731  5.13  	4.82
1736  5.17  	4.82
1741  5.15  	4.93
1746  4.97  	5.21
1751  5.01  	5.30
1756  5.40  	5.04
1761  5.34  	5.05
1766  5.17  	4.92
1771  5.11  	4.82
1776  5.11  	4.84
1781  5.07  	5.21
1786  5.25  	5.09
1791  5.19  	4.96
1796  4.74  	5.03
1801  4.77  	5.16
1806  4.92  	5.27
1811  5.35  	4.94
1816  5.14  	4.91
1821  5.05  	4.83
1826  5.13  	4.77
1831  5.17  	4.86
1836  5.01  	5.20
1841  5.09  	5.37
1846  5.42  	5.05
1851  5.18  	4.90
1856  4.73  	4.98
1861  4.70  	4.92
1866  4.98  	4.73
1871  4.81  	5.09
1876  4.90  	5.26
1881  5.43  	4.95
1886  5.38  	5.01
1891  4.89  	5.18
1896  5.11  	4.81
1901  5.07  	4.76
1906  4.91  	5.04
1911  4.97  	5.15
1916  5.33  	4.95
1921  5.27  	4.84
1926  4.73  	5.16
1931  5.16  	4.83
1936  5.41  	4.95
1941  5.28  	5.00
1946  4.81  	5.07
1951  5.02  	4.76
1956  5.28  	4.89
1961  5.29  	5.02
1966  5.04  	5.22
1971  5.24  	4.89
1976  4.95  	5.24
1981  4.90  	5.12
1986  5.07  	4.87
1991  5.13  	4.77
1996  5.12  	4.91
